incident_id,year,month,state,location,lat,lon,species,activity,outcome,time
271,1929,2.0,SA,"adelaide, glenelg beach",-34.9804,138.5131,White shark,Unmotorised Boating,Uninjured,
272,1929,3.0,QLD,bowen (gbr),-19.5167,148.8333,Other,Snorkelling,Injured,
273,1929,3.0,SA,ardrossan beach,-34.4243,137.9221,Other,Unmotorised Boating,Injured,
274,1929,3.0,SA,ardrossan beach,-34.4243,137.9221,Other,Unmotorised Boating,Injured,
275,1929,3.0,QLD,"torres strait, dauan island",-9.4202,142.5345,Tiger shark,Swimming,Fatal,
276,1929,4.0,QLD,mackay,-21.0088,149.8921,Tiger shark,Snorkelling,Injured,
277,1929,4.0,QLD,"bribie passage, pumicestone channel",-27.0329,153.1029,Bull shark,Fishing,Injured,
278,1929,4.0,QLD,"torres strait, badu island",-10.1692,142.1686,Tiger shark,Swimming,Fatal,1200
279,1929,5.0,QLD,"torres strait, poruma (coconut) island",-10.0486,143.0621,Tiger shark,Snorkelling,Injured,
280,1929,9.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Tiger shark,Spearfishing,Injured,
281,1929,9.0,QLD,"townsville, ross creek",-19.2607,146.8183,Bull shark,Swimming,Fatal,
282,1929,10.0,QLD,"torres strait, badu island",-10.1692,142.1686,Tiger shark,Swimming,Injured,
283,1929,12.0,QLD,"townsville, ross creek",-19.2607,146.8183,Bull shark,Swimming,Fatal,
284,1929,12.0,NSW,"sydney, collaroy beach",-33.7324,151.3031,Other,Swimming,Injured,
285,1929,12.0,NSW,"sydney harbour, bald rock wharf, white bay",-33.8645,151.1811,Bull shark,Swimming,Fatal,
286,1929,12.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Tiger shark,Swimming,Injured,
287,1929,12.0,QLD,"gold coast, currumbin",-28.1295,153.4888,Other,Swimming,Uninjured,
288,1930,1.0,QLD,"torres strait, moa island",-10.1945,142.3383,Tiger shark,Spearfishing,Injured,
289,1930,2.0,VIC,"port philip bay, middle brighton pier",-37.9077,144.9801,White shark,Swimming,Fatal,1630
290,1930,2.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Tiger shark,Swimming,Injured,
291,1930,6.0,QLD,"torres strait, mabuiag island",-9.9551,142.1941,Tiger shark,Swimming,Fatal,
292,1930,7.0,QLD,"torres strait, badu island",-10.1692,142.1686,Tiger shark,Snorkelling,Fatal,
293,1930,8.0,WA,"geraldton, point moore",-28.7832,114.5481,Other,Fishing,Injured,
294,1930,12.0,NSW,"sydney harbour, powells creek, parramatta river",-33.8549,151.0831,Bull shark,Swimming,Injured,
295,1931,1.0,NSW,"sydney harbour, spit bridge",-33.8086,151.2489,Other,Fishing,Injured,
296,1931,1.0,QLD,yeppoon,-23.1337,150.7523,Tiger shark,Swimming,Injured,1600
297,1931,1.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Tiger shark,Snorkelling,Injured,
298,1931,1.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Tiger shark,Snorkelling,Injured,
299,1931,3.0,QLD,"townsville, ross creek",-19.2607,146.8183,Bull shark,Swimming,Fatal,
300,1931,11.0,QLD,innisfail (gbr),-17.5244,146.3644,Tiger shark,Snorkelling,Injured,
301,1932,1.0,QLD,"brisbane river, bremer river",-27.6015,152.7663,Bull shark,Swimming,Injured,
302,1932,2.0,QLD,calliope river,-23.8604,151.2027,Bull shark,Fishing,Injured,
303,1932,2.0,NSW,"wollongong, bellambi jetty",-34.3676,150.9282,Other,Fishing,Injured,
304,1932,5.0,QLD,cairns,-16.9167,145.7667,Tiger shark,Snorkelling,Injured,
305,1932,5.0,QLD,"torres strait, warrior island reef",-9.6357,143.0939,Tiger shark,Swimming,Fatal,
306,1932,8.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Tiger shark,Swimming,Injured,
307,1932,10.0,NSW,"newcastle, redhead beach",-33.0147,151.7198,White shark,Swimming,Injured,1100
308,1932,12.0,NT,arnhem land (coastal area),-11.93333333,132.6166667,Tiger shark,Swimming,Injured,
309,1933,1.0,QLD,"townsville, strand beach",-19.2459,146.8116,Tiger shark,Swimming,Fatal,
310,1933,2.0,WA,"perth, swan river, pelican rock",-31.9873,115.8277,Bull shark,Fishing,Uninjured,
311,1933,2.0,QLD,"barrow point, 100km north of cooktown",-14.3358,144.6462,Tiger shark,Snorkelling,Injured,
312,1933,3.0,QLD,mackay (50 miles off - gbr),-20.9264,150.0329,Tiger shark,Snorkelling,Injured,
313,1933,6.0,NT,"darwin, fanny bay",-12.4281,130.8353,Other,Fishing,Uninjured,
314,1933,6.0,QLD,"gold coast, currumbin creek, currumbin",-28.1309,153.4817,Bull shark,Swimming,Injured,
315,1933,7.0,WA,broome,-18.0138,122.2842,Tiger shark,Diving,Uninjured,
316,1933,9.0,QLD,boydong cays,-11.4653,143.1163,Tiger shark,Snorkelling,Fatal,
317,1933,10.0,QLD,off the bloomfield river,-14.9113,145.3811,Tiger shark,Snorkelling,Injured,
318,1933,10.0,NSW,evans head,-29.1121,153.4351,Other,Swimming,Injured,
319,1934,1.0,NSW,"sydney, georges river, lambeth reserve",-33.9728,150.9964,Bull shark,Swimming,Injured,
320,1934,1.0,NSW,"sydney, manly, queenscliff",-33.7881,151.2891,White shark,Swimming,Injured,1500
321,1934,1.0,QLD,"bowen, gloucester island",-20.0515,148.4508,Tiger shark,Snorkelling,Uninjured,
322,1934,2.0,QLD,"torres strait, adolphus channel",-10.7021,142.6026,Tiger shark,Spearfishing,Injured,
323,1934,3.0,NSW,"sydney, dee why beach",-33.7528,151.2983,White shark,Swimming,Fatal,1500
324,1934,4.0,QLD,"gold coast, elephant rock, currumbin beach",-28.1316,153.4904,Tiger shark,Swimming,Injured,0920
325,1934,4.0,NSW,"sydney, manly, north steyne",-33.7915,151.2879,White shark,Swimming,Fatal,1230
326,1934,8.0,QLD,"cardwell, off eva island",-18.23333333,146.3166667,Tiger shark,Swimming,Fatal,
327,1934,10.0,QLD,"torres strait, warrior island reef",-9.6964,143.0396,Tiger shark,Snorkelling,Fatal,
328,1934,10.0,NT,"cobourg peninsula, red cliff (smith point?)",-11.1227,132.1365,Tiger shark,Swimming,Fatal,
329,1934,12.0,NSW,"sydney, georges river, kentucky reserve, milpera",-33.9168,150.9742,Bull shark,Swimming,Injured,2000
330,1934,12.0,NSW,"sydney, georges river, milperra bridge",-33.9297,150.9791,Bull shark,Swimming,Fatal,1630
331,1934,12.0,NSW,"central coast, horsefield bay, brisbane waters",-33.4929,151.3047,Bull shark,Swimming,Fatal,1300
332,1934,12.0,NSW,"central coast, horsefield bay, brisbane waters",-33.4929,151.3047,Bull shark,Swimming,Injured,1300
333,1935,1.0,QLD,"torres strait, unknown pearl beds",-10.45,142.39,Tiger shark,Swimming,Fatal,
334,1935,2.0,NSW,"wollongong, austinmer beach",-34.3064,150.9359,White shark,Boarding,Injured,1730
335,1935,3.0,NSW,"sydney, maroubra beach",-33.9516,151.2576,White shark,Swimming,Fatal,1230
336,1935,3.0,QLD,mackay (100 miles off),-19.7614,149.5747,Other,Snorkelling,Injured,
337,1935,3.0,QLD,lizard island,-14.7005,145.3919,Tiger shark,Snorkelling,Injured,
338,1935,3.0,NSW,"sydney, north narrabeen beach",-33.7052,151.3074,White shark,Swimming,Fatal,1730
339,1935,5.0,QLD,"torres strait, warrior island reef",-9.8015,142.9699,Other,Snorkelling,Injured,
340,1935,8.0,QLD,"torres strait, yule entrance",-10.2511,143.8024,Tiger shark,Snorkelling,Fatal,
341,1935,11.0,QLD,innisfail (near),-17.5221,146.3727,Tiger shark,Snorkelling,Injured,
342,1936,1.0,NSW,"sydney, north bondi beach",-33.8945,151.2815,White shark,Boarding,Uninjured,
343,1936,1.0,WA,"dampier, depuch island, cossack",-20.6514,117.7461,Tiger shark,Snorkelling,Injured,
344,1936,1.0,SA,"adelaide, west beach",-34.9414,138.4987,White shark,Swimming,Fatal,1800
345,1936,2.0,NSW,"sydney, manly, south steyne",-33.7991,151.2908,White shark,Swimming,Fatal,1500
346,1936,2.0,QLD,brisbane river,-27.4716,153.0314,Bull shark,Unmotorised Boating,Uninjured,
347,1936,3.0,QLD,cape direction,-12.7346,143.5805,Tiger shark,Snorkelling,Injured,
348,1936,3.0,QLD,forbes island,-12.2929,4034.0,Other,Swimming,Injured,
349,1936,4.0,QLD,"arlington reef, green island",-16.7061,146.0515,Tiger shark,Snorkelling,Injured,
350,1936,5.0,QLD,mackay (reef area),-19.8058,149.6125,Other,Snorkelling,Injured,
351,1936,6.0,QLD,"torres strait, nepean island",-9.5675,143.6531,Tiger shark,Snorkelling,Fatal,
352,1936,7.0,QLD,mackay (reef area),-19.8115,149.6435,Tiger shark,Snorkelling,Injured,
353,1936,8.0,QLD,"torres strait, mabuiag island",-9.9551,142.1941,Other,Snorkelling,Injured,
354,1936,11.0,WA,rottnest island,-31.989,115.536,Other,Swimming,Injured,
355,1936,11.0,NSW,"sydney, botany bay, brighton-le-sands",-33.9611,151.1571,Other,Swimming,Injured,
356,1936,12.0,NSW,"newcastle, throsby creek",-32.9161,151.7596,Bull shark,Swimming,Fatal,1130
357,1937,1.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Tiger shark,Swimming,Injured,
358,1937,2.0,NSW,"newcastle, bar beach",-32.9415,151.7686,White shark,Swimming,Fatal,
359,1937,2.0,NSW,smoky cape lighthouse,-30.9242,153.0889,Other,Swimming,Injured,
360,1937,5.0,QLD,"townsville, ross creek",-19.2607,146.8183,Bull shark,Swimming,Fatal,
361,1937,8.0,QLD,"torres strait, mabuiag island",-9.9551,142.1941,Tiger shark,Snorkelling,Injured,
362,1937,10.0,NSW,byron bay beach,-28.6417,153.6196,White shark,Swimming,Injured,
363,1937,10.0,QLD,"gold coast, kirra beach",-28.1634,153.5287,Tiger shark,Swimming,Fatal,1715
364,1937,10.0,QLD,"gold coast, kirra beach",-28.1634,153.5287,Tiger shark,Swimming,Fatal,1715
365,1937,11.0,QLD,"rockhampton, fitzroy river",-23.3184,150.4774,Bull shark,Swimming,Injured,
366,1937,11.0,QLD,otter reef,-18.1067,146.5045,Tiger shark,Snorkelling,Injured,
367,1938,1.0,QLD,"townsville, brook island",-18.1464,146.2845,Tiger shark,Fishing,Injured,
368,1938,1.0,NSW,"sydney harbour, lady martins beach",-33.8649,151.2535,Bull shark,Swimming,Injured,
369,1938,1.0,NSW,"sydney, cronulla beach",-34.0513,151.1565,White shark,Boarding,Uninjured,
370,1938,3.0,NT,liverpool river,-12.0613,134.1949,Other,Unmotorised Boating,Injured,
371,1938,6.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Other,Diving,Fatal,
372,1938,7.0,NT,bathurst island,-11.6602,129.5534,Other,Diving,Fatal,
373,1938,10.0,QLD,"moreton bay, wynnum",-27.4108,153.1959,Tiger shark,Fishing,Injured,
374,1938,11.0,QLD,"brisbane, cribb island",-27.3482,153.1124,Other,Swimming,Injured,
375,1939,1.0,NSW,"yamba, clarence river",-29.4307,153.3573,Bull shark,Fishing,Uninjured,
376,1939,9.0,QLD,"torres strait, mabuiag island",-9.9551,142.1941,Tiger shark,Snorkelling,Injured,
377,1939,10.0,QLD,"cairns, double island beach",-16.7277,145.6788,Other,Swimming,Injured,
378,1939,10.0,QLD,"restoration rock, portland road",-12.6203,143.4624,Tiger shark,Snorkelling,Injured,
379,1939,12.0,NSW,"sydney, cabramatta creek, warwick farm, georges river",-33.9051,150.9434,Bull shark,Swimming,Injured,
380,1939,12.0,QLD,"mackay, rubbish dump creek, pioneer river",-21.1373,149.1843,Bull shark,Swimming,Fatal,1215
381,1940,1.0,QLD,"torres strait, thursday island",-10.5526,142.2507,Tiger shark,Snorkelling,Injured,
382,1940,1.0,QLD,"brisbane river, dutton park",-27.4963,153.0215,Bull shark,Swimming,Injured,
383,1940,1.0,QLD,"gold coast, southport, surfers paradise",-27.9762,153.4299,Tiger shark,Swimming,Injured,
384,1940,1.0,NSW,"sydney, botany bay, brighton-le-sands",-33.9611,151.1571,Tiger shark,Swimming,Fatal,1040
385,1940,2.0,NSW,"sydney, botany bay, brighton-le-sands",-33.9611,151.1571,Bull shark,Swimming,Fatal,1400
386,1940,3.0,NSW,"kiama, gerringong",-34.7512,150.8328,Other,Snorkelling,Injured,
387,1940,5.0,QLD,mackay (offshore),-21.3989,150.5333,Tiger shark,Swimming,Injured,
388,1940,12.0,NSW,"newcastle, stockton beach",-32.8811,151.8432,Tiger shark,Swimming,Fatal,0900
389,1941,10.0,QLD,"torres strait, thursday island",-10.5852,142.2242,Tiger shark,Swimming,Injured,
390,1941,10.0,QLD,"torres strait, badu island",-10.1692,142.1686,Tiger shark,Swimming,Fatal,
391,1941,11.0,WA,"carnarvon, off",-26.46667,110.26667,Other,Swimming,Injured,
392,1941,12.0,WA,"carnarvon, the facine",-24.8851,113.6551,Bull shark,Swimming,Injured,
393,1942,1.0,NSW,"sydney harbour, bantry bay",-33.7757,151.2099,Bull shark,Swimming,Fatal,1500
394,1942,1.0,NSW,"sydney, manly, fairy bower",-33.8008,151.2942,White shark,Boarding,Uninjured,
395,1942,5.0,QLD,cairns (reef 160km south),-17.9598,146.7991,Tiger shark,Snorkelling,Injured,
396,1942,8.0,QLD,"whitsunday islands, hook island",-20.0848,148.8999,Other,Snorkelling,Injured,
397,1942,9.0,QLD,"cairns, trinity beach",-16.7828,145.6991,Tiger shark,Swimming,Injured,1630
398,1942,12.0,NSW,"sydney harbour, bantry bay",-33.7758,151.2089,Bull shark,Swimming,Fatal,1050
399,1943,1.0,NT,darwin,-12.4509,130.8236,Tiger shark,Swimming,Injured,
400,1944,1.0,NSW,"forster, first beach",-32.1757,152.5108,White shark,Boarding,Injured,
401,1945,2.0,NSW,"sydney, malabar bay",-33.9642,151.2522,Other,Fishing,Injured,
402,1945,6.0,QLD,"cairns, trinity beach",-16.7844,145.6995,Tiger shark,Swimming,Fatal,1600
403,1946,1.0,QLD,townsville,-19.2575,146.8358,Other,Swimming,Injured,
404,1946,1.0,NSW,"sydney, georges river, oatley bay",-33.9874,151.0839,Bull shark,Swimming,Fatal,
405,1946,2.0,WA,"perth, city beach",-31.9347,115.7537,White shark,Swimming,Injured,1215
406,1946,4.0,QLD,"cairns, trinity beach",-16.7853,145.7002,Tiger shark,Swimming,Fatal,0830
407,1946,8.0,QLD,"cairns, ellis beach",-16.7234,145.6454,Tiger shark,Swimming,Fatal,1520
408,1946,10.0,NSW,"lake macquarie, marks point",-33.0547,151.6394,Bull shark,Swimming,Injured,1300
409,1946,11.0,QLD,"torres strait, thursday island",-10.5822,142.8863,Tiger shark,Snorkelling,Fatal,
410,1946,12.0,SA,"adelaide, glenelg jetty",-34.9806,138.5081,White shark,Swimming,Injured,
411,1947,7.0,NT,darwin harbour,-12.4509,130.8236,Tiger shark,Diving,Uninjured,
412,1947,10.0,QLD,mornington island,-16.6677,139.17099,Tiger shark,Other: Standing In Water,Injured,
413,1947,11.0,NSW,"port macquarie, wilson river",-31.3215,152.7772,Bull shark,Swimming,Fatal,1600
414,1947,11.0,NSW,"port macquarie, wilson river",-31.3215,152.7772,Bull shark,Swimming,Injured,1600
415,1947,12.0,NSW,"port macquarie, watson taylor lake, laurieton",-31.6931,152.7661,Bull shark,Fishing,Injured,
416,1948,1.0,WA,rottnest island,-31.989,115.536,Other,Swimming,Injured,
417,1948,2.0,NSW,"newcastle, stockton beach",-32.8811,151.8432,Tiger shark,Swimming,Fatal,
418,1948,11.0,QLD,"torres strait, saibai island",-9.4276,142.6087,Tiger shark,Snorkelling,Injured,
419,1948,12.0,QLD,"sunshine coast, caloundra, kings beach",-26.8054,153.1421,Tiger shark,Swimming,Fatal,1130
420,1948,12.0,NSW,"sydney harbour, nielson park",-33.8505,151.2667,Tiger shark,Spearfishing,Uninjured,
421,1949,1.0,NSW,"sydney, ben buckler",-33.8938,151.2824,Other,Boarding,Uninjured,
422,1949,1.0,NSW,evans head,-29.1121,153.4351,Other,,Injured,
423,1949,1.0,NSW,"sydney, mona vale beach",-33.6799,151.3167,White shark,Boarding,Uninjured,
424,1949,1.0,NSW,"newcastle, bar beach",-32.9415,151.7686,White shark,Swimming,Fatal,1500
425,1949,2.0,NSW,"sydney, newport beach",-33.6528,151.3243,White shark,Boarding,Uninjured,
426,1949,4.0,QLD,"cairns, ellis beach",-16.7246,145.6458,Tiger shark,Swimming,Fatal,1330
427,1949,5.0,WA,"broome, gantheaume point",-17.9739,122.1764,Bull shark,Swimming,Injured,
428,1949,8.0,TAS,flinders island,-39.7595,147.8839,White shark,Swimming,Injured,
429,1949,8.0,QLD,"cairns, yorkey knob beach",-16.8059,145.7259,Tiger shark,Swimming,Injured,1330
430,1949,8.0,QLD,"cairns, yorkey knob beach",-16.8059,145.7259,Tiger shark,Swimming,Fatal,1330
431,1949,11.0,NSW,"sydney, botany bay, kurnell",-34.0069,151.2146,Other,Swimming,Injured,
432,1950,1.0,VIC,"port phillip bay, south beach, werribee",-37.9755,144.6941,Other,Swimming,Injured,
433,1950,4.0,QLD,"cairns, king beach",-16.9079,145.9441,Tiger shark,Swimming,Fatal,
434,1950,11.0,QLD,"gold coast, burleigh heads",-28.0831,153.4514,Bull shark,Swimming,Injured,1700
435,1950,11.0,QLD,yeppoon,-23.1372,150.7556,Tiger shark,Unmotorised Boating,Uninjured,
436,1950,12.0,QLD,"gold coast, palm beach",-28.1094,153.4687,Tiger shark,Swimming,Fatal,1615
437,1951,2.0,NSW,"wollongong, windang, lake illawarra",-34.5336,150.8658,Bull shark,Spearfishing,Injured,
438,1951,2.0,NSW,"sydney, bondi beach",-33.8921,151.2762,Other,Swimming,Injured,
439,1951,3.0,NSW,"sydney, avalon beach",-33.6349,151.3338,Other,Boarding,Injured,
440,1951,9.0,QLD,"rockhampton, fitzroy river",-23.3901,150.5257,Bull shark,Swimming,Fatal,
441,1951,10.0,QLD,"townsville, kissing point",-19.2386,146.8057,Tiger shark,Swimming,Fatal,1900
442,1951,12.0,NSW,"newcastle, merewether beach",-32.9468,151.7596,White shark,Swimming,Fatal,1600
443,1951,12.0,NSW,"central coast, terrigal",-33.4482,151.4464,White shark,Boarding,Uninjured,
444,1952,1.0,NSW,evans head,-29.1121,153.4351,Other,Boarding,Injured,
445,1952,2.0,QLD,"townsville, ross creek",-19.2607,146.8183,Bull shark,,Uninjured,
446,1952,5.0,WA,boyup brook (unknown south west beach),-34.3159,115.2148,Other,Fishing,Injured,
447,1952,11.0,VIC,"westernport, somers beach",-38.3952,145.1601,White shark,Swimming,Injured,
448,1952,12.0,SA,cape douglas,-38.0274,140.5855,White shark,Fishing,Injured,
449,1953,2.0,NSW,sydney,-33.87,151.2,Other,Spearfishing,Injured,
450,1953,2.0,NSW,"wollongong, shellharbour",-34.5825,150.8738,Other,Spearfishing,Injured,
451,1953,2.0,NSW,"sydney, collaroy beach",-33.7329,151.3041,Other,Spearfishing,Injured,
452,1953,3.0,NSW,"sydney, long reef",-33.7443,151.3148,Tiger shark,Spearfishing,Injured,
453,1953,12.0,NSW,"sydney, maroubra beach",-33.9511,151.2583,White shark,Swimming,Uninjured,
454,1953,12.0,NSW,"sydney, maroubra beach",-33.9516,151.2581,White shark,Swimming,Injured,
455,1953,12.0,QLD,"gold coast, palm beach",-28.1186,153.4735,White shark,Swimming,Injured,1200
456,1954,1.0,SA,port macdonnell,-38.0591,140.6935,Other,,Injured,
457,1954,1.0,QLD,"torres strait, nagheer (mount ernest) island",-10.2563,142.4762,Tiger shark,Spearfishing,Injured,
458,1954,1.0,NSW,"central coast, avoca beach",-33.4692,151.4359,Other,Swimming,Injured,
459,1954,2.0,NSW,"central coast, the entrance",-33.3482,151.5033,White shark,Swimming,Fatal,1715
460,1954,6.0,QLD,"cairns, fitzroy island",-16.9215,145.9939,Tiger shark,Snorkelling,Injured,
461,1954,9.0,QLD,"torres strait, erub (darnley) island",-9.5932,143.7836,Tiger shark,Spearfishing,Fatal,
462,1955,1.0,NSW,"sydney harbour, wyargine point",-33.8156,151.2519,Bull shark,Spearfishing,Fatal,1500
463,1955,2.0,NSW,"sydney harbour, sugarloaf bay",-33.7942,151.2262,Bull shark,Swimming,Fatal,1400
464,1955,3.0,NSW,"central coast, wamberal beach",-33.4245,151.4542,White shark,Swimming,Fatal,1800
465,1955,10.0,QLD,tully (5 miles off),-18.0162,146.1528,Other,Spearfishing,Injured,1500
466,1956,1.0,QLD,innisfail (off shore reef),-18.0727,146.4344,Tiger shark,Snorkelling,Injured,
467,1956,2.0,QLD,"mackay, rocklea reach, pioneer river",-21.1404,149.1923,Bull shark,Swimming,Fatal,1100
468,1956,2.0,VIC,"phillip island, cowes jetty",-38.4471,145.2376,Other,Swimming,Injured,
469,1956,2.0,VIC,"port phillip bay, black rock beach",-37.9756,145.0139,Other,Spearfishing,Uninjured,
470,1956,3.0,WA,"perth, woodmans point",-32.1242,115.7581,Other,Diving,Uninjured,2155
471,1956,3.0,VIC,portsea beach,-38.3373,144.7029,White shark,Swimming,Fatal,1700
472,1956,5.0,QLD,"torres strait, unknown location",-10.5728,142.2481,Tiger shark,Snorkelling,Injured,
473,1956,8.0,QLD,"gold coast, southport, surfers paradise",-27.9633,153.4371,Other,Diving,Injured,
474,1957,1.0,NSW,"byron bay, sharkey's beach",-28.6417,153.6196,White shark,Boarding,Uninjured,
475,1957,2.0,WA,cape leveque,-16.3805,122.9259,Tiger shark,Swimming,Fatal,
476,1957,4.0,NSW,"newcastle, merewether beach",-32.9468,151.7596,Other,Swimming,Injured,
477,1957,4.0,QLD,harvey island,-11.9697,143.2619,Tiger shark,Swimming,Injured,1400
478,1957,5.0,NSW,"port stephens, mount yacaaba head",-32.6945,152.1965,White shark,Spearfishing,Injured,
479,1957,7.0,QLD,torres strait,-10.1238,143.7599,Tiger shark,Snorkelling,Injured,
480,1958,1.0,NSW,brunswick heads,-28.5429,153.5582,Other,Swimming,Injured,
481,1958,1.0,NSW,"jervis bay, swan lake, sussex inlet",-35.1917,150.5658,White shark,Spearfishing,Injured,
482,1958,2.0,NSW,"lake macquarie, speers point",-32.9641,151.6189,Bull shark,Fishing,Uninjured,
483,1958,3.0,QLD,"torres strait, masig (yorke) island",-9.7514,143.4406,Tiger shark,Spearfishing,Fatal,
484,1958,3.0,VIC,"port phillip bay, mornington, marina cove",-38.2324,145.0262,Other,Spearfishing,Uninjured,
485,1958,9.0,NSW,"port stephens, shoal bay",-32.7195,152.1714,Other,Spearfishing,Injured,
486,1958,11.0,QLD,"gold coast, surfers paradise",-28.0028,153.4335,Tiger shark,Swimming,Fatal,
487,1959,1.0,WA,"perth, swan river, south perth",-31.9713,115.8539,Bull shark,Fishing,Injured,
488,1959,1.0,QLD,"sunshine coast, alexandra headland",-26.6694,153.1105,Other,Swimming,Injured,0920
489,1959,1.0,TAS,"port arthur, safety cove",-43.1771,147.8577,White shark,Swimming,Fatal,1630
490,1959,1.0,TAS,"king island, whale bay",-40.0675,144.0531,White shark,Unmotorised Boating,Injured,
491,1959,4.0,NSW,"wollongong, thirroul",-34.3169,150.9279,Other,Spearfishing,Uninjured,
492,1959,4.0,QLD,"torres strait, poruma (coconut) island",-10.0486,143.0621,Tiger shark,,Injured,
493,1959,4.0,NSW,"sydney, maroubra beach",-33.9516,151.2572,Other,,Unknown,
494,1959,11.0,QLD,"gold coast, northcliffe beach",-28.0104,153.4357,Tiger shark,Swimming,Injured,1100
495,1959,11.0,VIC,"lorne, fairhaven beach",-38.4719,144.0787,White shark,Swimming,Injured,1430
496,1959,12.0,QLD,"moreton bay, wynnum",-27.4352,153.1858,Tiger shark,Swimming,Fatal,
497,1959,12.0,QLD,"moreton bay, scott's point beach, redcliff",-27.2529,153.1116,Tiger shark,Boarding,Uninjured,
498,1960,1.0,VIC,"port phillip bay, ricketts point, parkdale",-37.9979,145.0353,Other,Spearfishing,Injured,
499,1960,1.0,NSW,"sydney harbour, roseville bridge",-33.7771,151.2077,Bull shark,Snorkelling,Fatal,1530
500,1960,4.0,VIC,"port phillip bay, canadian bay, mount eliza",-38.1693,145.0843,Other,Spearfishing,Injured,
501,1960,4.0,NSW,"southwest rocks, horseshoe bay",-30.8831,153.0402,White shark,Swimming,Injured,
502,1960,4.0,NSW,"port stephens, broughton island",-32.6257,152.3076,Other,Spearfishing,Uninjured,
503,1960,11.0,QLD,"mackay, blacks beach",-21.0515,149.1939,Other,Swimming,Injured,1445
504,1960,11.0,WA,hamelin bay,-34.2242,115.0252,Other,Spearfishing,Injured,
505,1960,12.0,NSW,"sydney, manly, shelly beach",-33.8004,151.2974,Other,Swimming,Injured,
506,1960,12.0,QLD,"brisbane river, colleges crossing",-27.5573,152.8043,Bull shark,Swimming,Injured,0900
507,1961,1.0,NSW,nambucca heads,-30.6466,153.1833,Other,Swimming,Injured,
508,1961,2.0,VIC,"port phillip bay, mount martha beach",-38.2702,145.0067,Other,Swimming,Injured,
509,1961,2.0,WA,"perth, carnac island",-32.1197,115.6652,Other,Spearfishing,Uninjured,
510,1961,3.0,SA,"adelaide, glenelg beach",-34.9804,138.5131,Other,Spearfishing,Injured,
511,1961,3.0,VIC,"warrnambool, lady bay beach",-38.4006,142.4798,White shark,Swimming,Injured,1700
512,1961,3.0,SA,aldinga beach,-35.2718,138.4344,White shark,Spearfishing,Injured,1430
513,1961,4.0,VIC,flinders beach,-38.4826,145.0142,Other,Spearfishing,Uninjured,0830
514,1961,12.0,QLD,"sunshine coast, noosa heads, main beach",-26.3845,153.0928,Bull shark,Boarding,Fatal,0600
515,1961,12.0,QLD,"mackay, lamberts beach",-21.0717,149.2295,Tiger shark,Swimming,Injured,1615
516,1961,12.0,QLD,"mackay, lamberts beach",-21.0717,149.2295,Tiger shark,Swimming,Fatal,1615
517,1961,12.0,QLD,"torres strait, ngurupai (horn island)",-10.5911,142.2448,Tiger shark,Swimming,Injured,1400
518,1962,1.0,NSW,lennox head,-28.7904,153.5949,White shark,Boarding,Injured,
519,1962,1.0,NSW,"sydney, long reef",-33.7453,151.3071,White shark,Boarding,Uninjured,
520,1962,2.0,QLD,"gold coast, greenmount beach",-28.1644,153.5431,Other,Swimming,Injured,1430
521,1962,11.0,NSW,"sydney, long reef",-33.7395,151.3274,Other,Spearfishing,Uninjured,
522,1962,12.0,SA,carrickalinga head,-35.4078,138.3288,White shark,Spearfishing,Fatal,1300
523,1963,1.0,NSW,"sydney harbour, middle harbour",-33.7927,151.2264,Bull shark,Other: Standing In Water,Fatal,
524,1963,2.0,NSW,"wollongong, austinmer beach",-34.3064,150.9359,Other,Spearfishing,Injured,
525,1963,4.0,WA,"yallingup, south perth",-33.6397,115.0263,White shark,Boarding,Injured,
526,1963,12.0,SA,aldinga beach,-35.2718,138.4344,White shark,Spearfishing,Injured,
527,1964,1.0,WA,off coast of western aust,-31.95,115.85,Other,Spearfishing,Uninjured,
528,1964,1.0,WA,hamelin bay,-34.2242,115.0252,Other,Spearfishing,Injured,
529,1964,3.0,SA,"paradise beach, nr victor harbour",-35.5333,138.6166,White shark,Boarding,Injured,
530,1964,10.0,WA,mandurah,-32.5193,115.7245,Other,Swimming,Injured,
531,1964,11.0,VIC,lady julia percy island,-38.4111,142.0092,White shark,Snorkelling,Injured,1330
532,1965,1.0,VIC,"port phillip bay, port melbourne",-37.8442,144.9355,Other,Other: Standing In Water,Injured,
533,1965,11.0,QLD,"cairns, oak beach",-16.5985,145.5178,Tiger shark,Boarding,Injured,
534,1965,12.0,WA,"rottnest island, bathurst reef",-31.9889,115.5437,Other,Spearfishing,Injured,
535,1966,2.0,NSW,"wollongong, coledale beach",-34.2889,150.9493,White shark,Swimming,Injured,1400
536,1966,5.0,NSW,jervis bay,-35.048,150.6796,White shark,Swimming,Fatal,
537,1966,9.0,WA,rottnest island,-31.989,115.536,Other,Spearfishing,Uninjured,
